file	name	sigIndex	kind	stability	category	since	dataLast	A	E	R	gradeA	gradeE	gradeR	rowGrade	rShape	rClass	eClass	scopeInR	keys	configReads	keyId	keyKind	hasDefault	fiberCached	defaultText	line	typeSource
Layer.ts	catchTag	1	Layer	stable	error handling	4.0.0	false	ROut & ROut2	E2 | Types.ExcludeTag<E, K extends NonEmptyReadonlyArray<string> ? K[number] : K>	RIn | RIn2	handle	handle	param	handle	union	adds	transforms	false								3401	syntactic
Layer.ts	effect	0	Layer	stable	constructors	2.0.0	true	I	E	Exclude<R, Scope.Scope>	param	param	param	param	Exclude	discharges	neutral	true	Scope.Scope							1347	syntactic
Layer.ts	effect	1	Layer	stable	constructors	2.0.0	false	I	E	Exclude<R, Scope.Scope>	param	param	param	param	Exclude	discharges	neutral	true	Scope.Scope							1347	syntactic
Layer.ts	effectContext	0	Layer	stable	constructors	2.0.0	false	A	E	R extends Scope ? never : R	param	param	handle	handle	other	transforms	neutral	true	Scope							1479	checker
Layer.ts	effectDiscard	0	Layer	stable	constructors	2.0.0	false	never	E	R extends Scope ? never : R	ty	param	handle	handle	other	transforms	neutral	true	Scope							1512	checker
Layer.ts	empty	0	Layer	stable	constructors	2.0.0	false	never	never	never	ty	ty	ty	ty	never			false								1155	syntactic
Layer.ts	flatMap	0	Layer	stable	sequencing	2.0.0	true	A2	E2 | E	R2 | R	param	param	param	param	union	adds	adds	false								2882	syntactic
Layer.ts	flatMap	1	Layer	stable	sequencing	2.0.0	false	A2	E | E2	R | R2	param	param	param	param	union	adds	adds	false								2882	syntactic
Layer.ts	forkMemoMap	0	Effect	stable	constructors	4.0.0	false	MemoMap	never	never	handle	ty	ty	handle	never			false								564	checker
Layer.ts	forkMemoMapUnsafe	0	other	stable	constructors	4.0.0	false	MemoMap						other				false								511	checker
Layer.ts	fresh	0	Layer	stable	layers	2.0.0	false	A	E	R	param	param	param	param	param	neutral	neutral	false								3850	checker
Layer.ts	fromBuild	0	Layer	stable	constructors	4.0.0	false	ROut	E	RIn	param	param	param	param	param			false								333	checker
Layer.ts	fromBuildMemo	0	Layer	stable	constructors	4.0.0	false	ROut	E	RIn	param	param	param	param	param			false								380	checker
Layer.ts	isLayer	0	other	stable	guards	2.0.0	false	boolean						other				false								276	checker
Layer.ts	launch	0	Effect	stable	converting	2.0.0	false	never	E	RIn	ty	param	param	param	param	neutral	neutral	false								3897	checker
Layer.ts	makeMemoMap	0	Effect	stable	constructors	2.0.0	false	MemoMap	never	never	handle	ty	ty	handle	never			false								545	syntactic
Layer.ts	makeMemoMapUnsafe	0	other	stable	constructors	4.0.0	false	MemoMap						other				false								492	checker
Layer.ts	merge	0	Layer	stable	zipping	2.0.0	true	ROut | ROut2	E | E2	RIn | RIn2	param	param	param	param	union	adds	adds	false								1705	syntactic
Layer.ts	merge	1	Layer	stable	zipping	2.0.0	true	A | Success<Layers[number]>	E | Error<Layers[number]>	| Services<Layers[number]> | R	handle	handle	param	handle	union	adds	adds	false								1705	syntactic
Layer.ts	merge	2	Layer	stable	zipping	2.0.0	false	ROut | ROut2	E | E2	RIn | RIn2	param	param	param	param	union	adds	adds	false								1705	syntactic
Layer.ts	merge	3	Layer	stable	zipping	2.0.0	false	A | Success<Layers[number]>	E | Error<Layers[number]>	| Services<Layers[number]> | R	handle	handle	param	handle	union	adds	adds	false								1705	syntactic
Layer.ts	mergeAll	0	Layer	stable	zipping	2.0.0	false	Layers[number] extends Layer<infer _ROut, infer _E, infer _RIn> ? _ROut : never	Layers[number] extends Layer<infer _ROut, infer _E, infer _RIn> ? _E : never	Layers[number] extends infer L ? L extends Layer<infer _ROut, infer _E, infer _RIn> ? _RIn : never : never	handle	handle	handle	handle	other			false	L							1652	checker
Layer.ts	mock	0	other	stable	testing	3.17.0	false	(implementation: PartialEffectful<S>) => Layer<I>						other				false								3994	syntactic
Layer.ts	mock	1	Layer	stable	testing	3.17.0	false	I	never	never	param	ty	ty	param	never			false								3994	syntactic
Layer.ts	orDie	0	Layer	stable	error handling	2.0.0	false	A	never	R	param	ty	param	param	param	neutral	closes	false								3327	checker
Layer.ts	parentSpan	0	Layer	stable	tracing	2.0.0	false	ParentSpan	never	never	handle	ty	ty	handle	never			false								4397	checker
Layer.ts	provide	0	Layer	stable	providing services	2.0.0	true	ROut2	E | E2	RIn | Exclude<RIn2, ROut>	param	param	param	param	union	transforms	adds	false								2008	syntactic
Layer.ts	provide	1	Layer	stable	providing services	2.0.0	true	A	E | Error<Layers[number]>	| Services<Layers[number]> | Exclude<R, Success<Layers[number]>>	param	handle	param	handle	union	transforms	adds	false								2008	syntactic
Layer.ts	provide	2	Layer	stable	providing services	2.0.0	false	ROut2	E | E2	RIn | Exclude<RIn2, ROut>	param	param	param	param	union	transforms	adds	false								2008	syntactic
Layer.ts	provide	3	Layer	stable	providing services	2.0.0	false	A	E | Error<Layers[number]>	| Services<Layers[number]> | Exclude<R, Success<Layers[number]>>	param	handle	param	handle	union	transforms	adds	false								2008	syntactic
